rt,trial_type,trial_index,trial_number,plugin_version,time_elapsed,random_id,participant_id,stimulus,response,Category,Concept,T1,T2,CorrectAnswer,correct,is_right,reflection_1,reflection_2
3556,html-keyboard-response,40,34,2.0.0,130133,p0gn130e5rf,parrot,<b><font size=6>Evolution requires climate stability.</font></b>,m,Evolution,Variation,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
1554,html-keyboard-response,41,35,2.0.0,132190,p0gn130e5rf,parrot,<b><font size=6>Inanimate objects evolve.</font></b>,m,Evolution,Adaptation,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
1822,html-keyboard-response,42,36,2.0.0,134514,p0gn130e5rf,parrot,<b><font size=6>Whales are more closely related to humans than fish.</font></b>,m,Evolution,Common ancestry,FALSE,TRUE,TRUE,FALSE,0,NA,Nope
1786,html-keyboard-response,43,37,2.0.0,136802,p0gn130e5rf,parrot,<b><font size=6>Evolution requires within-species variation.</font></b>,z,Evolution,Variation,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
1750,html-keyboard-response,44,38,2.0.0,139054,p0gn130e5rf,parrot,<b><font size=6>Computer viruses evolve.</font></b>,z,Evolution,Adaptation,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
1849,html-keyboard-response,45,39,2.0.0,141405,p0gn130e5rf,parrot,<b><font size=6>Whales are more closely related to plants than fish.</font></b>,m,Evolution,Common ancestry,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
2226,html-keyboard-response,46,40,2.0.0,144132,p0gn130e5rf,parrot,<b><font size=6>Most organisms live in temperate climates.</font></b>,z,Evolution,Selection,FALSE,FALSE,FALSE,FALSE,0,NA,Nope
2846,html-keyboard-response,48,41,2.0.0,148719,p0gn130e5rf,parrot,<b><font size=6>Exercise can change one's genome.</font></b>,z,Genetics,Mutation,TRUE,FALSE,FALSE,FALSE,0,NA,Nope
2039,html-keyboard-response,49,42,2.0.0,151260,p0gn130e5rf,parrot,<b><font size=6>Pierced ears are heritable.</font></b>,m,Genetics,Heritability,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
2268,html-keyboard-response,50,43,2.0.0,154030,p0gn130e5rf,parrot,<b><font size=6>Radiation can change one's genome.</font></b>,z,Genetics,Mutation,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
2987,html-keyboard-response,51,44,2.0.0,157519,p0gn130e5rf,parrot,<b><font size=6>Genes that code for eye color can be found in tears.</font></b>,m,Genetics,Expression,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
2209,html-keyboard-response,52,45,2.0.0,160230,p0gn130e5rf,parrot,<b><font size=6>Immunity to chickenpox is heritable.</font></b>,m,Genetics,Heritability,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
2967,html-keyboard-response,53,46,2.0.0,163700,p0gn130e5rf,parrot,<b><font size=6>Men have more chromosomes than women.</font></b>,m,Genetics,Chromosome,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
1987,html-keyboard-response,54,47,2.0.0,166189,p0gn130e5rf,parrot,<b><font size=6>Skin cells have more chromosomes than egg cells.</font></b>,z,Genetics,Chromosome,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
1156,html-keyboard-response,55,48,2.0.0,167848,p0gn130e5rf,parrot,<b><font size=6>Sunscreen can change one's genome.</font></b>,m,Genetics,Mutation,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
2015,html-keyboard-response,56,49,2.0.0,170365,p0gn130e5rf,parrot,<b><font size=6>Viruses can change one's genome.</font></b>,z,Genetics,Mutation,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
5956,html-keyboard-response,57,50,2.0.0,176824,p0gn130e5rf,parrot,<b><font size=6>Adults have more chromosomes than children.</font></b>,m,Genetics,Chromosome,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
1468,html-keyboard-response,58,51,2.0.0,178795,p0gn130e5rf,parrot,<b><font size=6>Intelligence is heritable.</font></b>,z,Genetics,Heritability,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
3115,html-keyboard-response,59,52,2.0.0,182414,p0gn130e5rf,parrot,<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>,z,Genetics,Dominance,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
2112,html-keyboard-response,60,53,2.0.0,185027,p0gn130e5rf,parrot,<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,FALSE,FALSE,FALSE,FALSE,0,NA,Nope
1490,html-keyboard-response,61,54,2.0.0,187019,p0gn130e5rf,parrot,<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
833,html-keyboard-response,62,55,2.0.0,188354,p0gn130e5rf,parrot,<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>,m,Genetics,Dominance,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
1851,html-keyboard-response,63,56,2.0.0,190707,p0gn130e5rf,parrot,<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>,z,Genetics,Chromosome,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
4953,html-keyboard-response,64,57,2.0.0,196162,p0gn130e5rf,parrot,<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>,z,Genetics,Expression,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
1432,html-keyboard-response,65,58,2.0.0,198096,p0gn130e5rf,parrot,<b><font size=6>Hair color is heritable.</font></b>,z,Genetics,Heritability,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
5873,html-keyboard-response,66,59,2.0.0,204472,p0gn130e5rf,parrot,<b><font size=6>Genes that code for eye color can be found in hair.</font></b>,m,Genetics,Expression,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
1134,html-keyboard-response,67,60,2.0.0,206108,p0gn130e5rf,parrot,<b><font size=6>Genes that code for eye color can be found in the eye.</font></b>,z,Genetics,Expression,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
1138,html-keyboard-response,69,61,2.0.0,208832,p0gn130e5rf,parrot,<b><font size=6>Plants turn food into energy.</font></b>,z,Physiology,Metabolism,TRUE,FALSE,FALSE,FALSE,0,NA,Nope
2450,html-keyboard-response,70,62,2.0.0,211785,p0gn130e5rf,parrot,<b><font size=6>Mushrooms can die.</font></b>,z,Physiology,Death,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
900,html-keyboard-response,71,63,2.0.0,213186,p0gn130e5rf,parrot,<b><font size=6>Tigers can reproduce.</font></b>,z,Physiology,Reproduction,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
4999,html-keyboard-response,72,64,2.0.0,218687,p0gn130e5rf,parrot,<b><font size=6>Bacteria turn food into energy.</font></b>,z,Physiology,Metabolism,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
2882,html-keyboard-response,73,65,2.0.0,222072,p0gn130e5rf,parrot,<b><font size=6>A baby can be a niece or a nephew.</font></b>,z,Physiology,Kinship,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
5570,html-keyboard-response,74,66,2.0.0,228143,p0gn130e5rf,parrot,<b><font size=6>A baby can be a mother or a father.</font></b>,m,Physiology,Kinship,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
1724,html-keyboard-response,75,67,2.0.0,230369,p0gn130e5rf,parrot,<b><font size=6>Ferns can reproduce.</font></b>,z,Physiology,Reproduction,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
518,html-keyboard-response,76,68,2.0.0,231390,p0gn130e5rf,parrot,<b><font size=6>Coral is alive.</font></b>,m,Physiology,Life,FALSE,TRUE,TRUE,FALSE,0,NA,Nope
1543,html-keyboard-response,77,69,2.0.0,233435,p0gn130e5rf,parrot,<b><font size=6>Rocks are alive.</font></b>,m,Physiology,Life,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
2453,html-keyboard-response,78,70,2.0.0,236391,p0gn130e5rf,parrot,<b><font size=6>Screwdrivers can die.</font></b>,m,Physiology,Death,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
4207,html-keyboard-response,79,71,2.0.0,241101,p0gn130e5rf,parrot,<b><font size=6>A baby can be an uncle or an aunt.</font></b>,z,Physiology,Kinship,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
1555,html-keyboard-response,80,72,2.0.0,243158,p0gn130e5rf,parrot,<b><font size=6>Fish are alive.</font></b>,z,Physiology,Life,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
4373,html-keyboard-response,81,73,2.0.0,248033,p0gn130e5rf,parrot,<b><font size=6>A baby can be identical to an older sibling.</font></b>,m,Physiology,Kinship,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
1188,html-keyboard-response,82,74,2.0.0,249723,p0gn130e5rf,parrot,<b><font size=6>Turtles can die.</font></b>,z,Physiology,Death,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
2865,html-keyboard-response,83,75,2.0.0,253090,p0gn130e5rf,parrot,<b><font size=6>Chairs can reproduce.</font></b>,m,Physiology,Reproduction,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
1242,html-keyboard-response,84,76,2.0.0,254834,p0gn130e5rf,parrot,<b><font size=6>Rocks turn food into energy.</font></b>,m,Physiology,Metabolism,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
1758,html-keyboard-response,85,77,2.0.0,257094,p0gn130e5rf,parrot,<b><font size=6>Clouds can die.</font></b>,m,Physiology,Death,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
878,html-keyboard-response,86,78,2.0.0,258474,p0gn130e5rf,parrot,<b><font size=6>Caterpillars can reproduce.</font></b>,z,Physiology,Reproduction,TRUE,FALSE,FALSE,FALSE,0,NA,Nope
1833,html-keyboard-response,87,79,2.0.0,260809,p0gn130e5rf,parrot,<b><font size=6>The sun is alive.</font></b>,m,Physiology,Life,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
2121,html-keyboard-response,88,80,2.0.0,263433,p0gn130e5rf,parrot,<b><font size=6>People turn food into energy.</font></b>,z,Physiology,Metabolism,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
3115,html-keyboard-response,90,81,2.0.0,268201,p0gn130e5rf,parrot,<b><font size=6>4 divided by 1/2 is 8.</font></b>,z,Fractions,Division,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
1984,html-keyboard-response,91,82,2.0.0,270687,p0gn130e5rf,parrot,<b><font size=6>There are numbers between 10 and 10.</font></b>,z,Fractions,Infinite density,FALSE,FALSE,FALSE,FALSE,0,NA,Nope
1971,html-keyboard-response,92,83,2.0.0,273161,p0gn130e5rf,parrot,<b><font size=6>1/3 plus 1/3 is 1/3.</font></b>,m,Fractions,Addition,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
2456,html-keyboard-response,93,84,2.0.0,276120,p0gn130e5rf,parrot,<b><font size=6>There are numbers between 1 and 3.</font></b>,z,Fractions,Infinite density,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
1249,html-keyboard-response,94,85,2.0.0,277871,p0gn130e5rf,parrot,<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>,z,Fractions,Addition,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
5478,html-keyboard-response,95,86,2.0.0,283851,p0gn130e5rf,parrot,<b><font size=6>2/3 plus 2/4 is 2/7.</font></b>,m,Fractions,Addition,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
2184,html-keyboard-response,96,87,2.0.0,286535,p0gn130e5rf,parrot,<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>,z,Fractions,Infinite density,TRUE,FALSE,FALSE,FALSE,0,NA,Nope
1945,html-keyboard-response,97,88,2.0.0,288982,p0gn130e5rf,parrot,<b><font size=6>1/17 is greater than 1/9.</font></b>,m,Fractions,Ordering,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
3372,html-keyboard-response,98,89,2.0.0,292857,p0gn130e5rf,parrot,<b><font size=6>All integers are expressible as fractions.</font></b>,z,Fractions,Conversion,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
8201,html-keyboard-response,99,90,2.0.0,301559,p0gn130e5rf,parrot,<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>,z,Fractions,Addition,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
1980,html-keyboard-response,100,91,2.0.0,304041,p0gn130e5rf,parrot,<b><font size=6>All fractions are expressible as decimals.</font></b>,z,Fractions,Conversion,TRUE,FALSE,FALSE,FALSE,0,NA,Nope
1406,html-keyboard-response,101,92,2.0.0,305949,p0gn130e5rf,parrot,<b><font size=6>All decimals are expressible as fractions.</font></b>,z,Fractions,Conversion,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
4116,html-keyboard-response,102,93,2.0.0,310567,p0gn130e5rf,parrot,<b><font size=6>4 divided by 2/1 is 2.</font></b>,z,Fractions,Division,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
3137,html-keyboard-response,103,94,2.0.0,314206,p0gn130e5rf,parrot,<b><font size=6>1/17 is greater than 16/17.</font></b>,m,Fractions,Ordering,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
2076,html-keyboard-response,104,95,2.0.0,316783,p0gn130e5rf,parrot,<b><font size=6>1/13 is greater than 1/30.</font></b>,z,Fractions,Ordering,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
4811,html-keyboard-response,105,96,2.0.0,322096,p0gn130e5rf,parrot,<b><font size=6>All fractions are expressible as integers.</font></b>,z,Fractions,Conversion,FALSE,FALSE,FALSE,FALSE,0,NA,Nope
3308,html-keyboard-response,106,97,2.0.0,325907,p0gn130e5rf,parrot,<b><font size=6>12/13 is greater than 1/13.</font></b>,z,Fractions,Ordering,TRUE,TRUE,TRUE,TRUE,1,NA,Nope
1431,html-keyboard-response,107,98,2.0.0,327840,p0gn130e5rf,parrot,<b><font size=6>8 divided by 2/1 is 3.</font></b>,m,Fractions,Division,FALSE,FALSE,FALSE,TRUE,1,NA,Nope
2015,html-keyboard-response,108,99,2.0.0,330358,p0gn130e5rf,parrot,<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>,z,Fractions,Infinite density,FALSE,TRUE,TRUE,TRUE,1,NA,Nope
3077,html-keyboard-response,109,100,2.0.0,333936,p0gn130e5rf,parrot,<b><font size=6>8 divided by 1/2 is 4.</font></b>,m,Fractions,Division,TRUE,FALSE,FALSE,TRUE,1,NA,Nope
4830,html-keyboard-response,6,1,2.0.0,29459,p1s0mtu3x9e,p73,<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>,z,Fractions,Addition,TRUE,TRUE,TRUE,TRUE,1,NA,no
2755,html-keyboard-response,7,2,2.0.0,32716,p1s0mtu3x9e,p73,<b><font size=6>There are numbers between 10 and 10.</font></b>,m,Fractions,Infinite density,FALSE,FALSE,FALSE,TRUE,1,NA,no
3802,html-keyboard-response,8,3,2.0.0,37021,p1s0mtu3x9e,p73,<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>,z,Fractions,Infinite density,FALSE,TRUE,TRUE,TRUE,1,NA,no
11103,html-keyboard-response,9,4,2.0.0,48626,p1s0mtu3x9e,p73,<b><font size=6>2/3 plus 2/4 is 2/7.</font></b>,m,Fractions,Addition,TRUE,FALSE,FALSE,TRUE,1,NA,no
6677,html-keyboard-response,10,5,2.0.0,55805,p1s0mtu3x9e,p73,<b><font size=6>4 divided by 1/2 is 8.</font></b>,z,Fractions,Division,FALSE,TRUE,TRUE,TRUE,1,NA,no
1820,html-keyboard-response,11,6,2.0.0,58127,p1s0mtu3x9e,p73,<b><font size=6>There are numbers between 1 and 3.</font></b>,z,Fractions,Infinite density,TRUE,TRUE,TRUE,TRUE,1,NA,no
5614,html-keyboard-response,12,7,2.0.0,64244,p1s0mtu3x9e,p73,<b><font size=6>1/13 is greater than 1/30.</font></b>,z,Fractions,Ordering,FALSE,TRUE,TRUE,TRUE,1,NA,no
3256,html-keyboard-response,13,8,2.0.0,68003,p1s0mtu3x9e,p73,<b><font size=6>1/3 plus 1/3 is 1/3.</font></b>,m,Fractions,Addition,FALSE,FALSE,FALSE,TRUE,1,NA,no
3247,html-keyboard-response,14,9,2.0.0,71752,p1s0mtu3x9e,p73,<b><font size=6>8 divided by 1/2 is 4.</font></b>,m,Fractions,Division,TRUE,FALSE,FALSE,TRUE,1,NA,no
9651,html-keyboard-response,15,10,2.0.0,81906,p1s0mtu3x9e,p73,<b><font size=6>8 divided by 2/1 is 3.</font></b>,m,Fractions,Division,FALSE,FALSE,FALSE,TRUE,1,NA,no
3828,html-keyboard-response,16,11,2.0.0,86237,p1s0mtu3x9e,p73,<b><font size=6>1/17 is greater than 16/17.</font></b>,m,Fractions,Ordering,FALSE,FALSE,FALSE,TRUE,1,NA,no
2675,html-keyboard-response,17,12,2.0.0,89413,p1s0mtu3x9e,p73,<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>,z,Fractions,Addition,FALSE,TRUE,TRUE,TRUE,1,NA,no
4779,html-keyboard-response,18,13,2.0.0,94695,p1s0mtu3x9e,p73,<b><font size=6>4 divided by 2/1 is 2.</font></b>,z,Fractions,Division,TRUE,TRUE,TRUE,TRUE,1,NA,no
5323,html-keyboard-response,19,14,2.0.0,100520,p1s0mtu3x9e,p73,<b><font size=6>1/17 is greater than 1/9.</font></b>,m,Fractions,Ordering,TRUE,FALSE,FALSE,TRUE,1,NA,no
2074,html-keyboard-response,20,15,2.0.0,103097,p1s0mtu3x9e,p73,<b><font size=6>12/13 is greater than 1/13.</font></b>,z,Fractions,Ordering,TRUE,TRUE,TRUE,TRUE,1,NA,no
3644,html-keyboard-response,21,16,2.0.0,107242,p1s0mtu3x9e,p73,<b><font size=6>All decimals are expressible as fractions.</font></b>,z,Fractions,Conversion,TRUE,TRUE,TRUE,TRUE,1,NA,no
3951,html-keyboard-response,22,17,2.0.0,111695,p1s0mtu3x9e,p73,<b><font size=6>All integers are expressible as fractions.</font></b>,z,Fractions,Conversion,FALSE,TRUE,TRUE,TRUE,1,NA,no
6503,html-keyboard-response,23,18,2.0.0,118701,p1s0mtu3x9e,p73,<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>,m,Fractions,Infinite density,TRUE,FALSE,FALSE,TRUE,1,NA,no
8484,html-keyboard-response,24,19,2.0.0,127686,p1s0mtu3x9e,p73,<b><font size=6>All fractions are expressible as integers.</font></b>,m,Fractions,Conversion,FALSE,FALSE,FALSE,TRUE,1,NA,no
6148,html-keyboard-response,25,20,2.0.0,134337,p1s0mtu3x9e,p73,<b><font size=6>All fractions are expressible as decimals.</font></b>,z,Fractions,Conversion,TRUE,FALSE,FALSE,FALSE,0,NA,no
5404,html-keyboard-response,27,21,2.0.0,142448,p1s0mtu3x9e,p73,<b><font size=6>White light contains all colors of light.</font></b>,z,Waves,Light,FALSE,TRUE,TRUE,TRUE,1,NA,no
1679,html-keyboard-response,28,22,2.0.0,144629,p1s0mtu3x9e,p73,<b><font size=6>Sounds can be dead or alive.</font></b>,m,Waves,Sound,FALSE,FALSE,FALSE,TRUE,1,NA,no
3441,html-keyboard-response,29,23,2.0.0,148572,p1s0mtu3x9e,p73,<b><font size=6>Red objects reflect blue light.</font></b>,z,Waves,Color,FALSE,FALSE,FALSE,FALSE,0,NA,no
3100,html-keyboard-response,30,24,2.0.0,152173,p1s0mtu3x9e,p73,<b><font size=6>Rainbows contain all colors of light.</font></b>,z,Waves,Light,TRUE,TRUE,TRUE,TRUE,1,NA,no
1789,html-keyboard-response,31,25,2.0.0,154465,p1s0mtu3x9e,p73,<b><font size=6>Sounds can be loud or quiet.</font></b>,z,Waves,Sound,TRUE,TRUE,TRUE,TRUE,1,NA,no
3847,html-keyboard-response,32,26,2.0.0,158814,p1s0mtu3x9e,p73,<b><font size=6>Red objects reflect red light.</font></b>,z,Waves,Color,TRUE,TRUE,TRUE,TRUE,1,NA,no
4851,html-keyboard-response,33,27,2.0.0,164167,p1s0mtu3x9e,p73,<b><font size=6>Foam reflects sound.</font></b>,m,Waves,Reflection,FALSE,FALSE,FALSE,TRUE,1,NA,no
2935,html-keyboard-response,34,28,2.0.0,167604,p1s0mtu3x9e,p73,<b><font size=6>Black objects reflect all colors of light.</font></b>,m,Waves,Light,TRUE,FALSE,FALSE,TRUE,1,NA,no
2667,html-keyboard-response,35,29,2.0.0,170772,p1s0mtu3x9e,p73,<b><font size=6>Mirrors reflect light.</font></b>,z,Waves,Reflection,TRUE,TRUE,TRUE,TRUE,1,NA,no
4349,html-keyboard-response,36,30,2.0.0,175623,p1s0mtu3x9e,p73,<b><font size=6>Red objects absorb blue light.</font></b>,z,Waves,Color,FALSE,TRUE,TRUE,TRUE,1,NA,no
1941,html-keyboard-response,37,31,2.0.0,178067,p1s0mtu3x9e,p73,<b><font size=6>Prisms reflect light.</font></b>,z,Waves,Reflection,TRUE,FALSE,FALSE,FALSE,0,NA,no
6939,html-keyboard-response,38,32,2.0.0,185508,p1s0mtu3x9e,p73,<b><font size=6>Shadows contain all colors of light.</font></b>,m,Waves,Light,FALSE,FALSE,FALSE,TRUE,1,NA,no
2165,html-keyboard-response,39,33,2.0.0,188174,p1s0mtu3x9e,p73,<b><font size=6>Sound travels through air.</font></b>,z,Waves,Propagation,TRUE,TRUE,TRUE,TRUE,1,NA,no
1436,html-keyboard-response,40,34,2.0.0,190112,p1s0mtu3x9e,p73,<b><font size=6>Sound travels through foam.</font></b>,m,Waves,Propagation,FALSE,FALSE,FALSE,TRUE,1,NA,no
4294,html-keyboard-response,41,35,2.0.0,194908,p1s0mtu3x9e,p73,<b><font size=6>Red objects absorb red light.</font></b>,m,Waves,Color,TRUE,FALSE,FALSE,TRUE,1,NA,no
4206,html-keyboard-response,42,36,2.0.0,199616,p1s0mtu3x9e,p73,<b><font size=6>Sound travels through metal.</font></b>,m,Waves,Propagation,FALSE,TRUE,TRUE,FALSE,0,NA,no
2577,html-keyboard-response,43,37,2.0.0,202695,p1s0mtu3x9e,p73,<b><font size=6>Sounds can be near or far.</font></b>,z,Waves,Sound,TRUE,FALSE,FALSE,FALSE,0,NA,no
2465,html-keyboard-response,44,38,2.0.0,205662,p1s0mtu3x9e,p73,<b><font size=6>Sound travels through a vacuum.</font></b>,m,Waves,Propagation,TRUE,FALSE,FALSE,TRUE,1,NA,no
2176,html-keyboard-response,45,39,2.0.0,208340,p1s0mtu3x9e,p73,<b><font size=6>Sounds can be direct or reflected.</font></b>,z,Waves,Sound,FALSE,TRUE,TRUE,TRUE,1,NA,no
2132,html-keyboard-response,46,40,2.0.0,210974,p1s0mtu3x9e,p73,<b><font size=6>Mirrors reflect sound.</font></b>,m,Waves,Reflection,FALSE,TRUE,TRUE,FALSE,0,NA,no
5581,html-keyboard-response,48,41,2.0.0,219262,p1s0mtu3x9e,p73,<b><font size=6>Skin cells have more chromosomes than egg cells.</font></b>,m,Genetics,Chromosome,FALSE,TRUE,TRUE,FALSE,0,NA,no
1839,html-keyboard-response,49,42,2.0.0,221603,p1s0mtu3x9e,p73,<b><font size=6>Pierced ears are heritable.</font></b>,m,Genetics,Heritability,FALSE,FALSE,FALSE,TRUE,1,NA,no
2019,html-keyboard-response,50,43,2.0.0,224124,p1s0mtu3x9e,p73,<b><font size=6>Hair color is heritable.</font></b>,z,Genetics,Heritability,TRUE,TRUE,TRUE,TRUE,1,NA,no
2192,html-keyboard-response,51,44,2.0.0,226818,p1s0mtu3x9e,p73,<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>,m,Genetics,Dominance,TRUE,FALSE,FALSE,TRUE,1,NA,no
2709,html-keyboard-response,52,45,2.0.0,230029,p1s0mtu3x9e,p73,<b><font size=6>Genes that code for eye color can be found in the eye.</font></b>,m,Genetics,Expression,TRUE,TRUE,TRUE,FALSE,0,NA,no
2762,html-keyboard-response,53,46,2.0.0,233293,p1s0mtu3x9e,p73,<b><font size=6>Radiation can change one's genome.</font></b>,z,Genetics,Mutation,TRUE,TRUE,TRUE,TRUE,1,NA,no
4834,html-keyboard-response,54,47,2.0.0,238629,p1s0mtu3x9e,p73,<b><font size=6>Men have more chromosomes than women.</font></b>,m,Genetics,Chromosome,FALSE,FALSE,FALSE,TRUE,1,NA,no
2810,html-keyboard-response,55,48,2.0.0,241942,p1s0mtu3x9e,p73,<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,TRUE,TRUE,TRUE,TRUE,1,NA,no
2622,html-keyboard-response,56,49,2.0.0,245066,p1s0mtu3x9e,p73,<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>,z,Genetics,Chromosome,TRUE,TRUE,TRUE,TRUE,1,NA,no
3056,html-keyboard-response,57,50,2.0.0,248624,p1s0mtu3x9e,p73,<b><font size=6>Genes that code for eye color can be found in hair.</font></b>,z,Genetics,Expression,FALSE,FALSE,FALSE,FALSE,0,NA,no
3929,html-keyboard-response,58,51,2.0.0,253055,p1s0mtu3x9e,p73,<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,FALSE,FALSE,FALSE,FALSE,0,NA,no
2922,html-keyboard-response,59,52,2.0.0,256480,p1s0mtu3x9e,p73,<b><font size=6>Exercise can change one's genome.</font></b>,m,Genetics,Mutation,TRUE,FALSE,FALSE,TRUE,1,NA,no
3105,html-keyboard-response,60,53,2.0.0,260086,p1s0mtu3x9e,p73,<b><font size=6>Genes that code for eye color can be found in tears.</font></b>,m,Genetics,Expression,TRUE,FALSE,FALSE,TRUE,1,NA,no
5301,html-keyboard-response,61,54,2.0.0,265890,p1s0mtu3x9e,p73,<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>,z,Genetics,Dominance,FALSE,TRUE,TRUE,TRUE,1,NA,no
1580,html-keyboard-response,62,55,2.0.0,267972,p1s0mtu3x9e,p73,<b><font size=6>Intelligence is heritable.</font></b>,z,Genetics,Heritability,FALSE,TRUE,TRUE,TRUE,1,NA,no
